# fw=nextui workload=thps2 start=2026-09-13 11:40:16 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
4726,36006,37212,37212,27400,1800000,1800000,88,3954000,Discharging
4728,36073,37212,36810,27400,1800000,1800000,88,3956000,Discharging
4730,36207,37346,36542,27400,1800000,1800000,88,3954000,Discharging
4732,36475,37212,36743,27400,1800000,1800000,88,3954000,Discharging
4734,36006,37614,36810,27400,1800000,1800000,88,3937000,Discharging
4736,36408,37279,36877,27400,1800000,1800000,88,3955000,Discharging
4738,35939,37212,36341,27400,1800000,1800000,88,3959000,Discharging
4740,36475,37145,36676,27400,1800000,1800000,88,3952000,Discharging
4743,36274,37346,37212,27400,1800000,1800000,88,3950000,Discharging
4745,36944,37547,37078,27400,1800000,1800000,88,3952000,Discharging
4747,36676,37681,36810,27400,1800000,1800000,88,3953000,Discharging
4749,36676,37882,37011,27400,1800000,1800000,88,3954000,Discharging
4751,37279,37614,37413,27400,1608000,1800000,88,3951000,Discharging
4753,36743,37078,37078,27400,1800000,1800000,88,3953000,Discharging
4755,36609,37346,36274,27400,1800000,1800000,88,3955000,Discharging
4757,36140,37480,36810,27400,1800000,1800000,88,3946000,Discharging
4759,36944,37346,37011,27400,1800000,1800000,88,3953000,Discharging
4761,36676,37882,36944,27400,1800000,1800000,88,3951000,Discharging
4764,36877,37480,36877,27400,1800000,1800000,88,3952000,Discharging
4766,36475,37681,37078,27400,1800000,1800000,88,3950000,Discharging
4768,36609,37145,37011,27400,1800000,1800000,88,3951000,Discharging
4770,36274,37748,37011,27400,1800000,1800000,88,3951000,Discharging
4772,36475,37413,36810,27400,1608000,1800000,88,3951000,Discharging
4774,36408,37547,37011,27400,1800000,1800000,88,3951000,Discharging
4776,35939,37547,36676,27400,1416000,1800000,88,3957000,Discharging
4778,36274,36944,36609,27400,1800000,1800000,88,3950000,Discharging
4780,35939,37480,36676,27400,1800000,1800000,88,3952000,Discharging
4783,36274,37078,36743,27400,1800000,1800000,88,3953000,Discharging
4785,36207,37681,36810,27400,1608000,1800000,88,3955000,Discharging
4787,36274,37681,36743,27400,1800000,1800000,88,3952000,Discharging
4789,36475,36877,36944,27400,1800000,1800000,88,3954000,Discharging
4791,36542,37614,36542,27400,1800000,1800000,88,3952000,Discharging
4793,35939,37413,36743,27400,1800000,1800000,88,3954000,Discharging
4795,36207,37212,36877,27400,1800000,1800000,88,3951000,Discharging
4797,36408,37279,36542,27400,1800000,1800000,88,3953000,Discharging
4799,36676,37011,36542,27400,1800000,1800000,88,3950000,Discharging
4801,36542,37279,36743,27400,1800000,1800000,88,3953000,Discharging
