# fw=zero-drain workload=sf2 start=2026-09-14 19:17:57 soak=99C prelaunch=schedutil/600000 launch_up=1841.13 max0=1416000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
2279,36341,37145,36743,28400,600000,600000,93,4035000,Discharging,31.7,31.1,35.3,8.6,51.8,2212,2488,,,
2281,35872,37279,36341,28400,600000,600000,93,4035000,Discharging,30.7,30.2,34.5,49.8,8.1,2163,2491,,,
2284,36140,37681,36877,28400,600000,600000,93,4035000,Discharging,33.0,35.6,39.3,13.6,43.4,1866,2429,,,
2286,36274,37212,36877,28400,600000,600000,93,4035000,Discharging,34.3,34.4,39.5,25.1,37.6,2432,2866,,,
2288,36542,37413,37279,28400,600000,600000,93,4035000,Discharging,32.7,26.5,41.0,38.2,25.4,2453,2796,,,
2291,36073,37279,36810,28400,600000,600000,93,4039000,Discharging,30.3,40.5,40.2,9.8,30.0,3034,4763,,,
2293,37413,38418,37882,28400,600000,600000,93,4024000,Discharging,39.4,43.7,55.5,16.4,41.1,3986,5281,,,
2295,37547,38552,38083,28400,600000,600000,93,4025000,Discharging,39.9,24.8,77.6,14.3,42.8,3902,5290,,,
2297,37681,38887,38217,28500,600000,600000,93,4025000,Discharging,39.8,23.1,78.3,17.8,39.8,4074,5340,,,
2300,37882,38753,38418,28500,600000,600000,93,4030000,Discharging,39.1,29.9,69.6,22.3,33.9,2553,3441,,,
2302,37815,38820,37949,28500,600000,600000,93,4023000,Discharging,38.4,34.8,62.1,22.0,34.1,3832,5189,,,
2304,37547,38016,37212,28400,600000,600000,93,4024000,Discharging,32.5,36.3,42.1,19.6,32.6,3766,5354,,,
2307,36743,37480,37614,28400,600000,600000,93,4034000,Discharging,32.5,36.2,31.1,17.9,44.6,1690,2118,,,
2309,36542,37480,37346,28500,600000,600000,93,4024000,Discharging,29.7,33.8,33.9,22.8,27.8,3832,5566,,,
2311,36207,37078,36743,28400,600000,600000,93,4037000,Discharging,30.2,34.7,37.0,32.2,17.5,2900,3910,,,
2313,37279,38686,37681,28500,600000,600000,93,4024000,Discharging,36.5,33.5,55.0,31.2,26.0,3310,4205,,,
2316,37212,38016,37145,28500,600000,600000,93,4031000,Discharging,36.0,38.1,46.1,8.6,50.4,1883,2284,,,
2318,36609,37346,36676,28500,600000,600000,93,4032000,Discharging,32.2,36.4,29.8,25.9,37.0,2284,2521,,,
2320,35872,36944,36743,28400,600000,600000,93,4036000,Discharging,32.0,36.9,31.7,39.1,20.0,2162,2456,,,
2323,36341,37279,36408,28400,600000,600000,93,4036000,Discharging,31.2,32.6,30.8,38.7,22.5,1438,1641,,,
2325,36073,37011,36676,28400,408000,600000,93,4034000,Discharging,31.5,34.8,30.7,41.7,19.1,2144,2456,,,
2327,36207,37413,36810,28400,600000,600000,93,4034000,Discharging,30.8,35.3,30.4,19.3,38.0,2138,2476,,,
2329,36676,37346,36877,28500,600000,600000,93,4036000,Discharging,31.6,26.7,39.2,29.0,30.9,2308,2550,,,
